FeatureID,COMP_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM
S535,606,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4238,DRTQHJPVMGBUCF-UHFFFAOYSA-N,OC1C(N(C=CC2=O)C(N2)=O)OC(CO)C1O,uridine,uridine,58-96-8,5807,HMDB0000296,C00299,6029
S536,1412,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4254,MXHRCPNRJAMMIM-UHFFFAOYSA-N,O=C(NC1=O)N(C=C1)C(CC2O)OC2CO,2'-deoxyuridine,2'-deoxyuridine,951-78-0,13118,HMDB0000012,C00526,13712
S537,607,Amino Acid,Histidine Metabolism,80,LOIYMIARKYCTBW-OWOJBTEDSA-N,O=C(O)/C=C/C1=CNC=N1,trans-urocanate,trans-urocanate,104-98-3,643824,HMDB0000301,C00785,736715
S55,27665,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,4335,LDHMAVIPBRSVRG-UHFFFAOYSA-N,C[N+]1=CC(C([NH-])=O)=CC=C1,1-methylnicotinamide,1-methylnicotinamide,1005-24-9,8305504,HMDB0000699,C02918,457
S561,57,Amino Acid,Glutamate Metabolism,46,WHUUTDBJXJRKMK-VKHMYHEASA-N,O=C(O)[C@@H](N)CCC(O)=O,glutamate,glutamate,56-86-0,591,HMDB0000148,"C00025,C00217",33032
S563,53,Amino Acid,Glutamate Metabolism,47,ZDXPYRJPNDTMRX-VKHMYHEASA-N,OC([C@@H](N)CCC(N)=O)=O,glutamine,glutamine,56-85-9,5746,HMDB0000641,C00064,5961
S564,1284,Amino Acid,"Glycine, Serine and Threonine Metabolism",17,AYFVYJQAPQTCCC-GBXIJSLDSA-N,N[C@H](C(O)=O)[C@H](O)C,threonine,threonine,72-19-5,6051,HMDB0000167,C00188,6288
S565,54,Amino Acid,Tryptophan Metabolism,259,QIVBCDIJIAJPQS-VIFPVBQESA-N,O=C(O)[C@@H](N)CC1=CNC2=C1C=CC=C2,tryptophan,tryptophan,73-22-3,6066,HMDB0000929,C00078,6305
S566,1649,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",421,KZSNJWFQEVHDMF-BYPYZUCNSA-N,N[C@H](C(O)=O)C(C)C,valine,valine,72-18-4,6050,HMDB0000883,C00183,6287
S568,2150,Cofactors and Vitamins,Vitamin B6 Metabolism,4467,NHZMQXZHNVQTQA-UHFFFAOYSA-N,NCC(C(O)=C(C)N=C1)=C1CO,pyridoxamine,pyridoxamine,58052-48-5,1023,HMDB0001431,C00534,1052
S572,48152,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1239,WQZGKKKJIJFFOK-DVKNGEFBSA-N,O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,glucose,glucose,50-99-7,71358,HMDB0000122,C00031,5793
S62,38395,Lipid,"Fatty Acid, Dihydroxy",2047,CQSLTKIXAJTQGA-FLIBITNWSA-N,CCCCCC(C(C/C=C\CCCCCCCC(O)=O)O)O,"12,13-DiHOME","12,13-DiHOME",263399-35-5,8412123,HMDB0004705,C14829,10236635
S796,4968,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",460,TYEYBOSBBBHJIV-UHFFFAOYSA-N,OC(C(CC)=O)=O,alpha-ketobutyrate,alpha-ketobutyrate,600-18-0,2829426,HMDB0000005,C00109,58
S798,555,Nucleotide,"Purine Metabolism, Adenine containing",4165,OIRDTQYFTABQOQ-KQYNXXCUSA-N,NC1=NC=NC2=C1N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3,adenosine,adenosine,58-61-7,54923,HMDB0000050,C00212,60961
S799,3141,Amino Acid,"Glycine, Serine and Threonine Metabolism",7,KWIUHFFTVRNATP-UHFFFAOYSA-N,O=C(C[N+](C)(C)C)[O-],betaine,betaine,107-43-7,"19951173,242",HMDB0000043,C00719,247
S800,1868,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",461,XUJNEKJLAYXESH-REOHCLBHSA-N,SC[C@H](N)C(O)=O,cysteine,cysteine,"56-89-3,52-90-4",5653,HMDB0000574,C00097,5862
S803,48153,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1369,WQZGKKKJIJFFOK-DXQLJALPSA-N,O[C@@H]1C(CO)O[C@@H](O)[C@@H](O)[C@H]1O,mannose,mannose,3458-28-4,141983,HMDB0000169,"C00159,C02209,C00936","82308,439680,185698,18950"
S806,5086,Amino Acid,"Glycine, Serine and Threonine Metabolism",6,FFDGPVCHZBVARC-UHFFFAOYSA-N,CN(C)CC(O)=O,dimethylglycine,dimethylglycine,1118-68-9,653,HMDB0000092,C03626,673
S811,1126,Amino Acid,Alanine and Aspartate Metabolism,29,QNAYBMKLOCPYGJ-REOHCLBHSA-N,O=C(O)[C@@H](N)C,alanine,alanine,56-41-7,5735,HMDB0000161,C00041,5950
S815,1299,Amino Acid,Tyrosine Metabolism,167,OUYCCCASQSFEME-QMMMGPOBSA-N,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,tyrosine,tyrosine,60-18-4,5833,HMDB0000158,C00082,6057
S818,15872,Lipid,Fatty Acid Synthesis,1489,OFOBLEOULBTSOW-UHFFFAOYSA-N,O=C(O)CC(O)=O,malonate,malonate,"26522-22-85-0,141-82-2",844,HMDB0000691,C00383,867
S821,33442,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4240,PTJWIQPHWPFNBW-GBNDHIKLSA-N,O[C@]1([H])[C@@](O)([H])[C@](CO)([H])O[C@]1(C2=CNC(NC2=O)=O)[H],pseudouridine,pseudouridine,1445-07-4,21403010,HMDB0000767,C02067,15047
S823,48990,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1255,LCTONWCANYUPML-UHFFFAOYSA-N,CC(C(O)=O)=O,pyruvate,pyruvate,127-17-3,96901,HMDB0000243,C00022,1060
S825,605,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4239,ISAKRJDGNUQOIC-UHFFFAOYSA-N,O=C(NC=C1)NC1=O,uracil,uracil,66-22-8,1141,HMDB0000300,C00106,1174
S827,514,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4270,UHDGCWIWMRVCDJ-XVFCMESISA-N,OC[C@@H]1[C@H]([C@H]([C@H](N2C(N=C(C=C2)N)=O)O1)O)O,cytidine,cytidine,65-46-3,5940,HMDB0000089,C00475,6175
S872,2183,Nucleotide,"Pyrimidine Metabolism, Thymine containing",4293,IQFYYKKMVGJFEH-XLPZGREQSA-N,O=C(NC(C(C)=C1)=O)N1[C@]2([C@@]([C@@]([C@@](CO)(O2)[H])(O)[H])([H])[H])[H],thymidine,thymidine,50-89-5,5585,HMDB0000273,C00214,5789
S878,577,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1363,RFSUNEUAIZKAJO-ARQDHWQXSA-N,OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O,fructose,fructose,57-48-7,5764,HMDB0000660,C00095,2723872
S880,554,Nucleotide,"Purine Metabolism, Adenine containing",4166,GFFGJBXGBJISGV-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2,adenine,adenine,73-24-5,185,HMDB0000034,C00147,190
S881,573,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4271,OPTASPLRGRRNAP-UHFFFAOYSA-N,NC1=NC(NC=C1)=O,cytosine,cytosine,71-30-7,577,HMDB0000630,C00380,597
S882,604,Nucleotide,"Pyrimidine Metabolism, Thymine containing",4296,RWQNBRDOKXIBIV-UHFFFAOYSA-N,O=C1C(C)=CNC(N1)=O,thymine,thymine,65-71-4,1103,HMDB0000262,C00178,1135
S888,1642,Lipid,Medium Chain Fatty Acid,1511,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCCCCCCCCC(O)=O,caprate (10:0),caprate (10:0),334-48-5,2863,HMDB0000511,C01571,2969
S891,1121,Lipid,Long Chain Saturated Fatty Acid,1529,KEMQGTRYUADPNZ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCC,margarate (17:0),margarate (17:0),506-12-7,10033,HMDB0002259,,10465
S892,1356,Lipid,Long Chain Saturated Fatty Acid,1533,ISYWECDDZWTKFF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCC(O)=O,nonadecanoate (19:0),nonadecanoate (19:0),646-30-0,12071,HMDB0000772,C16535,12591
S893,1118,Lipid,Long Chain Saturated Fatty Acid,1534,VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(O)=O,arachidate (20:0),arachidate (20:0),506-30-9,10035,HMDB0002212,C06425,10467
S913,15586,Carbohydrate,Glycogen Metabolism,1316,GUBGYTABKSRVRQ-ASMJPISFSA-N,O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H](O[C@@H]2CO)O)O)O)O,maltose,maltose,6363-53-7,388469,HMDB0000163,C00208,10991489
S914,1471,Carbohydrate,Pentose Metabolism,1277,PYMYPHUHKUWMLA-LMVFSUKVSA-N,O=C[C@@H]([C@@H]([C@@H](CO)O)O)O,ribose,ribose,50-69-1,4470639,HMDB0000283,C00121,5779
S917,512,Amino Acid,Alanine and Aspartate Metabolism,40,DCXYFEDJOCDNAF-REOHCLBHSA-N,NC(C[C@H](N)C(O)=O)=O,asparagine,asparagine,70-47-3,6031,HMDB0000168,C00152,6267
S92,38347,Amino Acid,Lysine Metabolism,127,FGSBNBBHOZHUBO-UHFFFAOYSA-N,OC(C(CCCC(O)=O)=O)=O,2-oxoadipate,2-oxoadipate,3184-35-8,70,HMDB0000225,C00322,71
S922,1759,Lipid,Dihydroceramides,3030,KZTJQXAANJHSCE-OIDHKYIRSA-N,CCCCCCCCCCCCCCCCCC(N[C@H]([C@H](O)CCCCCCCCCCCCCCC)CO)=O,N-stearoyl-sphinganine (d18:0/18:0)*,N-stearoyl-sphinganine (d18:0/18:0)*,2304-80-5,4446686,HMDB0011761,,5283573
S923,601,Nucleotide,"Pyrimidine Metabolism, Orotate containing",4225,UFIVEPVSAGBUSI-UHFFFAOYSA-N,O=C(C(NC1=O)CC(N1)=O)O,dihydroorotate,dihydroorotate,155-54-4,628,HMDB03349,C00337,648
S925,1644,Lipid,Medium Chain Fatty Acid,1507,MNWFXJYAOYHMED-UHFFFAOYSA-N,CCCCCCC(O)=O,heptanoate (7:0),heptanoate (7:0),111-14-8,7803,HMDB0000666,C17714,8094
S926,32489,Lipid,Medium Chain Fatty Acid,1506,FUZZWVXGSFPDMH-UHFFFAOYSA-N,CCCCCC(O)=O,caproate (6:0),caproate (6:0),142-62-1,8552,HMDB0000535,C01585,8892
S93,528,Energy,TCA Cycle,1462,KPGXRSRHYNQIFN-UHFFFAOYSA-N,O=C(C(O)=O)CCC(O)=O,alpha-ketoglutarate,alpha-ketoglutarate,"328-50-7,22202-68-2,305-72-6",50,HMDB0000208,C00026,51
