FeatureID,LIB_ID,COMP_ID,SUPER_PATHWAY,SUB_PATHWAY,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
F100000963,400,22138,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NAMED,XIGSAGMEBXLVJJ-YFKPBYRVSA-N,N[C@H](C(O)=O)CCCCNC(N)=O,homocitrulline,1190-49-4,58582,HMDB0000679,C02427,65072,Pos Early
F100000964,400,22166,Peptide,Dipeptide,NAMED,KOSRFJWDECSPRO-WDSKDSINSA-N,N[C@H](C(N[C@@H](CCC(O)=O)C(O)=O)=O)CCC(O)=O,alpha-glutamylglutamate,3929-61-1,388598,HMDB0028818,C01425,439500,Pos Early
F100000976,400,22171,Peptide,Dipeptide,NAMED,KZNQNBZMBZJQJO-YFKPBYRVSA-N,O=C(O)[C@H](CCC1)N1C(CN)=O,glycylproline,704-15-4,2282246,HMDB0000721,,3013625,Pos Early
F100000987,209,32506,Lipid,Monoacylglycerol,NAMED,IEPGNWMPIFDNSD-HZJYTTRNSA-N,O=C(OC(CO)CO)CCCCCCC/C=C\C/C=C\CCCCC,2-linoleoylglycerol (18:2),3443-82-1,4517636,HMDB0011538,,5365676,Neg
F100000989,400,22202,Xenobiotics,Chemical,NAMED,GSEJCLTVZPLZKY-UHFFFAOYSA-N,OCCN(CCO)CCO,triethanolamine,102-71-6,13835630,HMDB0032538,C06771,7618,Pos Early
F100001007,305,27731,Carbohydrate,Pentose Metabolism,NAMED,QXKAIJAYHKCRRA-BXXZVTAOSA-N,OC([C@H](O)[C@H](O)[C@H](O)CO)=O,ribonate,8/3/36,4574162,HMDB0000867,C01685,5460677,Polar
F100001018,209,33444,Xenobiotics,Benzoate Metabolism,NAMED,IWDCLRJOBJJRNH-UHFFFAOYSA-N,OC1=CC=C(C)C=C1,p-cresol,106-44-5,13839082,HMDB0001858,C01468,2879,Neg
F100001020,402,27553,Lipid,Sterol,NAMED,DNVPQKQSNYMLRS-APGDWVJJSA-N,O[C@H]1CC[C@]2(C)[C@@]3([H])CC[C@@]4(C)[C@@]([H])(CC[C@@]4([C@@](C)([H])/C=C/[C@@](C)([H])C(C)C)[H])C3=CC=C2C1,ergosterol,57-87-4,392539,HMDB0000878,C01694,444679,Pos Late
F100001022,305,27738,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NAMED,JPIJQSOTBSSVTP-UHFFFAOYSA-N,O=C(O)C(O)([H])C([H])(O)CO,threonate,70753-61-6,133224,"HMDB0062620,HMDB0000943",C01620,"1,511,525,460,407",Polar
F100001026,305,27719,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",NAMED,RGHNJXZEOKUKBD-MGCNEYSASA-N,O[C@H]([C@H]([C@H]([C@@H](CO)O)O)O)C(O)=O,galactonate,299-28-5,114198,HMDB0000565,"C00880,C15930","12,310,779,128,869",Polar
F100001033,402,27414,Lipid,Sterol,NAMED,KZJWDPNRJALLNS-XGEQACPASA-N,C[C@@]1([C@]([C@@H](CC[C@@H]([C@H](C)C)CC)C)([H])CC2)[C@@]2([H])[C@@](CC=C3[C@@]4(CC[C@H](O)C3)C)([H])[C@@]4([H])CC1,beta-sitosterol,83-46-5,192962,HMDB0000852,C01753,222284,Pos Late
F100001034,209,27513,Amino Acid,Tryptophan Metabolism,NAMED,SEOVTRFCIGRIMH-UHFFFAOYSA-N,OC(CC1=CNC2=C1C=CC=C2)=O,indoleacetate,"87-51-4,6505-45-9",780,HMDB0000197,C00954,802,Neg
F100001039,209,27514,Xenobiotics,Food Component/Plant,NAMED,AIONOLUJZLIMTK-AWEZNQCLSA-N,O=C1C(C(O)=CC(O)=C2)=C2O[C@H]([C@]3=CC(O)=C(OC)C=C3)C1,hesperetin,41001-90-5,65234,HMDB0005782,C01709,72281,Neg
F100001040,209,27447,Lipid,Monoacylglycerol,NAMED,WECGLUPZRHILCT-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(OCC(O)CO)=O,1-linoleoylglycerol (18:2),2277-28-3,4446589,HMDB0011568,,5283469,Neg
F100001048,209,33419,Lipid,Monoacylglycerol,NAMED,BBNYCLAREVXOSG-UHFFFAOYSA-N,OCC(CO)OC(CCCCCCCCCCCCCCC)=O,2-palmitoylglycerol (16:0),23470-00-0,110006,HMDB0011533,,123409,Neg
F100001050,402,33484,Lipid,Secondary Bile Acid Metabolism,NAMED,IOIZWEJGGCZDOL-RQDYSCIWSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)CC4=CC(CC[C@]4(C)[C@@]3([H])CC[C@]12C)=O,7alpha-hydroxycholestenone,3862-25-7,110306,HMDB0001993,C05455,123743,Pos Late
F100001062,209,43835,Lipid,Secondary Bile Acid Metabolism,NAMED,OEKUSRBIIZNLHZ-YXRVOZSUSA-N,C[C@H](CCC(O)=O)[C@]1([H])CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O,3-dehydrocholate,2304-89-4,140376,HMDB00502,,159655,Neg
F100001063,209,31904,Lipid,Secondary Bile Acid Metabolism,NAMED,RHCPKKNRWFXMAT-RRWYKFPJSA-N,[H][C@]1([C@]2(C)[C@](CC1)([H])[C@]3([H])C(C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@@H]2O)=O)[C@H](C)CCC(O)=O,7-ketodeoxycholate,911-40-0,163659,HMDB0000391,,188292,Neg
F100001067,209,31891,Lipid,Secondary Bile Acid Metabolism,NAMED,KIQFUORWRVZTHT-MRBXEDHFSA-N,C[C@H](CCC(O)=O)[C@]1([H])CC[C@@]2([H])[C@]3([H])CC[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC[C@]12C)=O,dehydrolithocholate,1553-56-6,140347,HMDB00502,,5283906,Neg
F100001068,209,46336,Lipid,Secondary Bile Acid Metabolism,NAMED,JWZBXKZZDYMDCJ-IJPFKRJSSA-N,C[C@H](CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC([C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)=O,6-oxolithocholate,2393-61-5,144621,,,164960,Neg
F100001069,209,43830,Lipid,Secondary Bile Acid Metabolism,NAMED,DXOCDBGWDZAYRQ-MAODZAEWSA-N,CC1(CC2)C(CCC1C(C)CCC(O)=O)C(C(C3)=O)C2C(CC4)(C)[C@]3([H])C[C@@H]4O,7-ketolithocholate,4651-67-6,392247,HMDB0000467,,444262,Neg
F100001070,209,31906,Lipid,Secondary Bile Acid Metabolism,NAMED,MAFJMPFLJJCSTB-GPXHYDOQSA-N,[H][C@@]([C@H](C)CCC(O)=O)([C@]12C)CC[C@]1([H])[C@]3([H])C(C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC2=O)=O,"7,12-diketolithocholate",517-33-9,2338317,,,3080560,Neg
F100001072,209,44644,Lipid,Secondary Bile Acid Metabolism,NAMED,MIHNUBCEFJLAGN-DMMBONCOSA-N,O=C1C[C@@]([C@](CC2)(C)[C@@]3([H])C[C@@H]2O)([H])[C@]([C@H](O)C3)([H])[C@]4([H])CC[C@@]([C@H](C)CCC(O)=O)([H])[C@]41C,12-dehydrocholate,"2458-08-4,2458-08-4",85044,HMDB00400,,6674,Neg
F100001083,209,32405,Amino Acid,Tryptophan Metabolism,NAMED,GOLXRNDWAUTYKT-UHFFFAOYSA-N,OC(CCC1=CNC2=C1C=CC=C2)=O,indolepropionate,830-96-6,3613,HMDB0002302,,3744,Neg
F100001092,400,32401,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,NAMED,WWNNZCOKKKDOPX-UHFFFAOYSA-N,C[N+]1=CC(C([O-])=O)=CC=C1,trigonelline (N'-methylnicotinate),535-83-1,5369,HMDB0000875,C01004,5570,Pos Early
F100001102,209,32388,Lipid,"Fatty Acid, Dicarboxylate",NAMED,TVIDDXQYHWJXFK-UHFFFAOYSA-N,OC(CCCCCCCCCCC(O)=O)=O,dodecanedioate (C12-DC),693-23-2,12213,HMDB0000623,C02678,12736,Neg
F100001103,400,33487,Amino Acid,Glutamate Metabolism,NAMED,ZGEYCCHDTIDZAE-UHFFFAOYSA-N,O=C(CCC(C(O)=O)N)OC,"glutamate, gamma-methyl ester","1499-55-4,1499-55-4",66546,HMDB0061715,,68662,Pos Early
F100001104,400,32390,Amino Acid,Tyrosine Metabolism,NAMED,CAHKINHBCWCHCF-JTQLQIEISA-N,OC1=CC=C(C[C@@H](C(O)=O)NC(C)=O)C=C1,N-acetyltyrosine,537-55-3,61606,HMDB0000866,,68310,Pos Early
F100001112,209,32457,Lipid,"Fatty Acid, Monohydroxy",NAMED,MUCMKTPAZLSKTL-UHFFFAOYSA-N,OC(CC(CCCCCCCCC)O)=O,3-hydroxylaurate,53941-38-1,85026,HMDB0000387,,94216,Neg
F100001120,209,31557,Xenobiotics,Food Component/Plant,NAMED,MXYATHGRPJZBNA-BGPDWWDRSA-N,C[C@@]12C(CC=C3C2CCC(C=C)(C)C3)[C@@](C(O)=O)(C)CCC1,isopimaric acid,5835-26-7,390596,HMDB0036811,C09118,442048,Neg
F100001121,209,31555,Cofactors and Vitamins,Vitamin B6 Metabolism,NAMED,HXACOUQIXZGNBF-UHFFFAOYSA-N,OC1=C(C(O)=O)C(CO)=CN=C1C,pyridoxate,82-82-6,6467,HMDB0000017,C00847,6723,Neg
F100001125,209,31530,Peptide,Dipeptide,NAMED,IQHUITKNHOKGFC-CSUXEGHOSA-N,N[C@@H](C(C)O)C(N[C@@H](CC1=CC=CC=C1)C(O)=O)=O,threonylphenylalanine,16875-27-7,3313819,HMDB0029068,,7010580,Neg
F100001132,209,32394,Peptide,Modified Peptides,NAMED,DTSWLLBBGHRXQH-XPUUQOCRSA-N,O=C1CC[C@@H](C(N[C@@H](C(C)C)C(O)=O)=O)N1,pyroglutamylvaline,21282-10-0,134331,,,152416,Neg
F100001143,209,31936,Lipid,"Fatty Acid, Monohydroxy",NAMED,ARJZZFJXSNJKGR-UHFFFAOYSA-N,O=C(O)CCCCC(O)CC(O)=O,3-hydroxysuberate,73141-47-6,13498677,HMDB0000325,,22328017,Neg
F100001145,209,31943,Lipid,"Fatty Acid, Monohydroxy",NAMED,OQYZCCKCJQWHIE-UHFFFAOYSA-N,OC(CC(O)CCCCCCC(O)=O)=O,3-hydroxysebacate,73141-46-5,2285525,HMDB0000350,,3017884,Neg
F100001148,209,31938,Lipid,"Fatty Acid, Monohydroxy",NAMED,YDCRNMJQROAWFT-UHFFFAOYSA-N,CC(O)CCCC(O)=O,5-hydroxyhexanoate,44843-89-2,149280,"HMDB0000409,HMDB0000525",,170748,Neg
F100001150,305,31932,Lipid,Fatty Acid Metabolism (also BCAA Metabolism),NAMED,WOMAZEJKVZLLFE-UHFFFAOYSA-N,O=C(CC)NCC(O)=O,propionylglycine,21709-90-0,89122,HMDB0000783,,98681,Polar
F100001151,209,31850,Lipid,Fatty Acid Metabolism (also BCAA Metabolism),NAMED,WPSSBBPLVMTKRN-UHFFFAOYSA-N,O=C(CNC(CCC)=O)O,butyrylglycine,20208-73-5,79766,HMDB0000808,,88412,Neg
F100001153,305,31934,Lipid,"Fatty Acid, Dicarboxylate",NAMED,OTTXIFWBPRRYOG-UHFFFAOYSA-N,O=C(O)C(O)CCCC(O)=O,2-hydroxyadipate,18294-85-4,167943,HMDB0000321,C02360,193530,Polar
F100001170,305,32397,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,ZMZQVAUJTDKQGE-UHFFFAOYSA-N,O=C(O)C(CC)CO,3-hydroxy-2-ethylpropionate,4374-62-3,164207,HMDB0000396,,188979,Polar
F100001180,209,32413,Lipid,"Fatty Acid, Monohydroxy",NAMED,JYZJYKOZGGEXSX-UHFFFAOYSA-N,OC(C(O)=O)CCCCCCCCCCCC,2-hydroxymyristate,2507-55-3,1508,HMDB0002261,C13790,1563,Neg
F100001181,209,32504,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,YUFFSWGQGVEMMI-JLNKQSITSA-N,O=C(O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,docosapentaenoate (n3 DPA; 22:5n3),2234-74-4,,"HMDB0006528,HMDB0001976",C16513,6441454,Neg
F100001182,209,32415,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,HVGRZDASOHMCSK-AVQMFFATSA-N,CCCCC/C=C/C/C=C/CCCCCCCCCCCC(O)=O,docosadienoate (22:2n6),7370-49-2,4445934,HMDB0061714,C16533,5282807,Neg
F100001193,209,32980,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,TWSWSIQAPQLDBP-CGRWFSSPSA-N,O=C(CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)O,adrenate (22:4n6),2091-25-0,4445971,HMDB0002226,C16527,"52,828,445,497,181",Neg
F100001198,209,32418,Lipid,Long Chain Monounsaturated Fatty Acid,NAMED,YWWVWXASSLXJHU-WAYWQWQTSA-N,O=C(CCCCCCC/C=C\CCCC)O,myristoleate (14:1n5),544-64-9,4444564,HMDB0002000,C08322,5281119,Neg
F100001204,400,43831,Amino Acid,Histidine Metabolism,NAMED,FHQDWPCFSJMNCT-UHFFFAOYSA-N,CN1C=C(CCN)N=C1,1-methylhistamine,501-75-7,3488,HMDB0000898,C05127,3614,Pos Early
F100001207,400,32349,Amino Acid,Histidine Metabolism,NAMED,PRJKNHOMHKJCEJ-UHFFFAOYSA-N,O=C(O)CC1=CNC=N1,4-imidazoleacetate,645-65-8,86856,HMDB0002024,C02835,96215,Pos Early
F100001208,400,32350,Amino Acid,Histidine Metabolism,NAMED,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,O=C(O)CC1=CN(C)C=N1,1-methyl-4-imidazoleacetate,2625-49-2,68319,HMDB0002820,C05828,75810,Pos Early
F100001211,209,32398,Lipid,"Fatty Acid, Dicarboxylate",NAMED,CXMXRPHRNRROMY-UHFFFAOYSA-N,OC(CCCCCCCCC(O)=O)=O,sebacate (C10-DC),111-20-6,5004,HMDB0000792,C08277,5192,Neg
F100001212,400,32446,Amino Acid,Guanidino and Acetamido Metabolism,NAMED,VVHOUVWJCQOYGG-UHFFFAOYSA-N,N=C(N)NC(C(O)=O)CC(O)=O,guanidinosuccinate,6133-30-8,88329,HMDB0003157,C03139,439918,Pos Early
F100001216,402,33418,Cofactors and Vitamins,Tocopherol Metabolism,NAMED,GZIFEOYASATJEH-VHFRWLAGSA-N,OC1=CC(C)=C2O[C@@](CCC[C@H](C)CCC[C@H](C)CCCC(C)C)(C)CCC2=C1,delta-tocopherol,119-13-1,83144,HMDB0002902,C14151,92094,Pos Late
F100001219,209,32453,Xenobiotics,Food Component/Plant,NAMED,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,OC1=CC2=C(C(C(C3=CC=C(O)C=C3)=CO2)=O)C=C1,daidzein,486-66-8,4445025,HMDB0003312,C10208,5281708,Neg
F100001221,209,32448,Xenobiotics,Food Component/Plant,NAMED,TZBJGXHYKVUXJN-UHFFFAOYSA-N,O=C1C(C(O)=C2)=C(C=C2O)OC=C1C(C=C3)=CC=C3O,genistein,446-72-0,4444448,HMDB0003217,C06563,5280961,Neg
F100001222,402,34024,Xenobiotics,Food Component/Plant,NAMED,DXYUAIFZCFRPTH-UHFFFAOYSA-N,O=C1C2=CC(OC)=C(O)C=C2OC=C1C3=CC=C(O)C=C3,glycitein,40957-83-3,4476508,HMDB0005781,C14536,5317750,Pos Late
F100001226,209,32426,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,NAMED,OBHRVMZSZIDDEK-UHFFFAOYSA-N,CC1=C(CC(NC2=O)C(CC)=C2C)NC(CC3=C(CCC(O)=O)C(C)=C(CC(NC4=O)C(C)=C4CC)N3)=C1CCC(O)=O,I-urobilinogen,14684-37-8,24980,HMDB0004157,C05789,9548718,Neg
F100001229,209,33969,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,JIWBIWFOSCKQMA-LTKCOYKYSA-N,CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(O)=O,stearidonate (18:4n3),111174-40-4,4471933,HMDB0006547,C16300,5312508,Neg
F100001232,209,33968,Lipid,Medium Chain Fatty Acid,NAMED,IJBFSOLHRKELLR-FPLPWBNLSA-N,CCCCCC\C=C/CCCC(O)=O,5-dodecenoate (12:1n7),2430-94-6,4471803,HMDB0000529,,5312378,Neg
F100001253,400,33943,Amino Acid,Glutamate Metabolism,NAMED,KSMRODHGGIIXDV-YFKPBYRVSA-N,OC([C@H](CCC(N)=O)NC(C)=O)=O,N-acetylglutamine,2490-97-3,158492,HMDB0006029,C02716,182230,Pos Early
F100001254,209,33959,Amino Acid,Tryptophan Metabolism,NAMED,DZTHIGRZJZPRDV-LBPRGKRZSA-N,O=C(O)[C@@H](NC(C)=O)CC1=CNC2=C1C=CC=C2,N-acetyltryptophan,1218-34-4,610602,HMDB0013713,C03137,"439,917,700,653",Neg
F100001256,209,33950,Amino Acid,Phenylalanine Metabolism,NAMED,CBQJSKKFNMDLON-JTQLQIEISA-N,O=C(O)[C@@H](NC(C)=O)CC1=CC=CC=C1,N-acetylphenylalanine,2018-61-3,67404,HMDB0000512,C03519,74839,Neg
F100001257,400,33942,Amino Acid,Alanine and Aspartate Metabolism,NAMED,HXFOXFJUNFFYMO-BYPYZUCNSA-N,OC([C@@H](NC(C)=O)CC(N)=O)=O,N-acetylasparagine,4033-40-3,90090,HMDB0006028,,99715,Pos Early
F100001258,400,34398,Peptide,Dipeptide,NAMED,DKEXFJVMVGETOO-LURJTMIESA-N,OC([C@@H](NC(CN)=O)CC(C)C)=O,glycylleucine,869-19-2,83812,HMDB0000759,C02155,92843,Pos Early
F100001262,400,33934,Peptide,Gamma-glutamyl Amino Acid,NAMED,JPKNLFVGUZRHOB-YUMQZZPRSA-N,N[C@H](C(O)=O)CCCCNC(CC[C@@H](C(O)=O)N)=O,gamma-glutamyl-epsilon-lysine,17105-15-6,5378717,HMDB0003869,,7015685,Pos Early
F100001263,402,33955,Lipid,Lysophospholipid,NAMED,ASWBNKHCZGQVJV-UHFFFAOYSA-N,O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCCCCCCCCCC)=O,1-palmitoyl-GPC (16:0),17364-16-8,78064,HMDB0010382,C04102,86554,Pos Late
F100001266,400,33953,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NAMED,SNEIUMQYRCDYCH-LURJTMIESA-N,O=C(O)[C@@H](NC(C)=O)CCCNC(N)=N,N-acetylarginine,155-84-0,60752,HMDB0004620,C02562,67427,Pos Early
F100001269,402,33997,Lipid,Sterol,NAMED,SGNBVLSWZMBQTH-PODYLUTMSA-N,C[C@H](CC[C@@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C,campesterol,474-62-4,151215,HMDB0002869,C01789,173183,Pos Late
F100001270,402,33952,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",NAMED,PSHXNVGSVNEJBD-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C,myristoylcarnitine (C14),18822-89-4,4932274,HMDB0005066,,6426854,Pos Late
F100001271,402,33961,Lipid,Lysophospholipid,NAMED,IHNKQIMGVNPMTC-RUZDIDTESA-N,O[C@H](COC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,1-stearoyl-GPC (18:0),19420-57-6,435389,HMDB0010384,,497300,Pos Late
F100001272,402,48258,Lipid,Lysophospholipid,NAMED,YAMUFBLWGFFICM-PTGWMXDISA-N,O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,1-oleoyl-GPC (18:1),19420-56-5,17240641,HMDB0002815,C03916,16081932,Pos Late
F100001275,209,33945,Peptide,Acetylated Peptides,NAMED,UTYVDVLMYQPLQB-UHFFFAOYSA-N,OC(CNC(CC1=CC=CC=C1)=O)=O,phenylacetylglycine,500-98-1,61452,HMDB0000821,C05598,68144,Neg
F100001276,209,33967,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,JDTWZSUNGHMMJM-MSZQBOFLSA-N,CC(N[C@H](C(O)=O)C(C)CC)=O,N-acetylisoleucine,3077-46-1,2081100,HMDB0061684,,306109,Neg
F100001277,209,33972,Lipid,Long Chain Monounsaturated Fatty Acid,NAMED,BBOWBNGUEWHNQZ-KTKRTIGZSA-N,O=C(O)CCCCCCCC/C=C\CCCCCCCC,10-nonadecenoate (19:1n9),73033-09-7,4471938,HMDB0013622,,5312513,Neg
F100001278,209,33971,Lipid,Long Chain Monounsaturated Fatty Acid,NAMED,GDTXICBNEOEPAZ-FPLPWBNLSA-N,O=C(O)CCCCCCCC/C=C\CCCCCC,10-heptadecenoate (17:1n7),29743-97-3,4471860,HMDB0060038,,5312435,Neg
F100001279,209,34093,Lipid,Secondary Bile Acid Metabolism,NAMED,DKPMWHFRUGMUKF-OAEKOJLISA-N,C[C@]12CC[C@@H](O)C[C@@]1([H])[C@@H](O)[C@@H](O)C3C2CC[C@@]4(C)C3CCC4C(CCC(O)=O)C,hyocholate,547-75-1,21403098,HMDB0000760,C17649,92805,Neg
F100001293,400,33946,Amino Acid,Histidine Metabolism,NAMED,KBOJOGQFRVVWBH-ZETCQYMHSA-N,OC([C@@H](NC(C)=O)CC1=CNC=N1)=O,N-acetylhistidine,39145-52-3,68142,HMDB0032055,C02997,75619,Pos Early
F100001294,400,33949,Peptide,Gamma-glutamyl Amino Acid,NAMED,ACIJGUBIMXQCMF-BYPYZUCNSA-N,O=C(O)[C@@H](N)CCC(NCC(O)=O)=O,gamma-glutamylglycine,1948-29-4,145071,HMDB0011667,,100099,Pos Early
F100001296,400,34384,Xenobiotics,Food Component/Plant,NAMED,CMUNUTVVOOHQPW-LURJTMIESA-N,C[N+]1(C)[C@H]([C@@]([O-])=O)CCC1,stachydrine,4136-37-2,103115,HMDB0004827,C10172,115244,Pos Early
F100001300,305,46537,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,NGEWQZIDQIYUNV-UHFFFAOYSA-N,OC(C(O)=O)C(C)C,alpha-hydroxyisovalerate,600-37-3,90190,HMDB0000407,,99823,Polar
F100001310,400,33013,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,NAMED,BUCXGWMZJBKEMD-UHFFFAOYSA-N,NC(C1=C[N+](C2C(C(C(C[O-])O2)O)O)=CC=C1)=O,nicotinamide riboside,1341-23-7,,HMDB0000855,C03150,439924,Pos Early
F100001312,400,33468,Amino Acid,Felinine Metabolism,NAMED,IFERABFGYYJODC-LURJTMIESA-N,N[C@H](C(O)=O)CSC(C)(C)CCO,felinine,471-09-0,144304,,,"534,472,164,607",Pos Early
F100001313,400,44872,Peptide,Gamma-glutamyl Amino Acid,NAMED,RQNSKRXMANOPQY-BQBZGAKWSA-N,O=C(O)[C@H](CCSC)NC(CC[C@@H](C(O)=O)N)=O,gamma-glutamylmethionine,17663-87-5,5373147,HMDB0029155,,7009567,Pos Early
F100001315,209,36103,Xenobiotics,Benzoate Metabolism,NAMED,WGNAKZGUSRVWRH-UHFFFAOYSA-N,O=S(OC1=CC=C(C)C=C1)(O)=O,p-cresol sulfate,3233-57-7,3806480,HMDB0011635,,4615423,Neg
F100001316,400,33471,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,NAMED,PUEDDPCUCPRQNY-ZYUZMQFOSA-N,O[C@H]([C@@H]1O)[C@@H](O[C@@H]1CO)[N@+]2=CC(C([O-])=O)=CC=C2,nicotinate ribonucleoside,2625-49-2,141635,HMDB0006809,C05841,161233,Pos Early
F100001319,209,33466,Amino Acid,Felinine Metabolism,NAMED,IWZOUBIWPYHNIH-UHFFFAOYSA-N,OC(C(CCC(NC(CSC(C)(CCO)C)C(NCC(O)=O)=O)=O)N)=O,gamma-glutamylfelinylglycine*,,21403109,,,87632550,Neg
F100001320,305,42420,Carbohydrate,Aminosugar Metabolism,NAMED,JPIJQSOTBSSVTP-PWNYCUMCSA-N,OC[C@@H](O)[C@@H](O)C(O)=O,erythronate*,88759-55-1,2061231,HMDB0000613,,2781043,Polar
F100001334,400,34387,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NAMED,GNMSLDIYJOSUSW-UHFFFAOYSA-N,O=C(O)C(CCC1)N1C(C)=O,N-acetylproline,1074-79-9,285677,HMDB0094701,,322640,Pos Early
F100001335,209,33587,Lipid,Long Chain Monounsaturated Fatty Acid,NAMED,BITHHVVYSMSWAG-KTKRTIGZSA-N,O=C(O)CCCCCCCCC/C=C\CCCCCCCC,eicosenoate (20:1),,4445895,"HMDB0002231,HMDB0062436",C16526,"5,282,768,528,276,990,000",Neg
F100001337,209,34035,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,DTOSIQBPPRVQHS-PDBXOOCHSA-N,O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC,linolenate [alpha or gamma; (18:3n3 or 6)],,4444437,"HMDB0003073,HMDB0001388","C06426,C06427","52,809,335,280,934",Neg
F100001391,402,34409,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",NAMED,FNPHNLNTJNMAEE-HSZRJFAPSA-N,[O-]C(C[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)C[N+](C)(C)C)=O,stearoylcarnitine (C18),18822-91-8,21233653,HMDB0000848,,3006797,Pos Late
F100001395,402,34419,Lipid,Lysophospholipid,NAMED,SPJFYYJXNPEZDW-UTJQPWESSA-N,O=P(OCC(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([O-])OCC[N+](C)(C)C,1-linoleoyl-GPC (18:2),,10160888,HMDB0010386,C04100,11988421,Pos Late
F100001400,400,34395,Xenobiotics,Xanthine Metabolism,NAMED,QFDRTQONISXGJA-UHFFFAOYSA-N,CN1C(NC(N2)=C(C1=O)NC2=O)=O,1-methylurate,708-79-2,62926,HMDB0003099,C16359,69726,Pos Early
F100001405,209,34389,Xenobiotics,Xanthine Metabolism,NAMED,MVOYJPOZRLFTCP-UHFFFAOYSA-N,O=C(N1C)NC2=C(NC=N2)C1=O,1-methylxanthine,6136-37-4,72464,HMDB0010738,C16358,80220,Neg
F100001411,400,35101,Xenobiotics,Food Component/Plant,NAMED,KMXXSJLYVJEBHI-UHFFFAOYSA-N,OC(CCNC(N)=N)=O,beta-guanidinopropanoate,353-09-3,61020,HMDB0013222,C03065,67701,Pos Early
F100001416,305,35172,Nucleotide,"Pyrimidine Metabolism, Orotate containing",NAMED,FKCRAVPPBFWEJD-XVFCMESISA-N,O=C(C=C(C(O)=O)N1[C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)NC1=O,orotidine,314-50-1,83729,HMDB0000788,,92751,Polar
F100001423,209,35527,Xenobiotics,Benzoate Metabolism,NAMED,ZMHLUFWWWPBTIU-UHFFFAOYSA-N,O=C(NCC(O)=O)C1=CC=C(O)C=C1,4-hydroxyhippurate,2482-25-9,133104,HMDB0013678,,151012,Neg
F100001425,209,61833,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NAMED,ZPTBLXKRQACLCR-XVFCMESISA-N,OC[C@H]1O[C@@H](N2CCC(NC2=O)=O)[C@@H]([C@@H]1O)O,"5,6-dihydrouridine",5/4/27,85115,HMDB0000497,,94312,Neg
